Time,02PLENUM:VOID:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02PLENUM:VOID:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02PLENUM:VOID:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02PLENUM:VOID:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXNEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXNEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXNEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXNEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXNE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXNE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXNE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXNE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXN:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXN:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXN:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXN:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s]
01:03:00,1.075795E+05,0.000000E+00,6.093760E+00,0.000000E+00,2.178468E+03,0.000000E+00,1.618533E-01,0.000000E+00,2.220183E+04,0.000000E+00,1.649604E+00,0.000000E+00,2.387960E+03,0.000000E+00,1.774305E-01,0.000000E+00,1.314979E+03,0.000000E+00,9.771171E-02,0.000000E+00,6.468512E+02,0.000000E+00,4.806279E-02,0.000000E+00,3.306256E+03,0.000000E+00,2.456625E-01,0.000000E+00,1.235589E+04,0.000000E+00,9.180330E-01,0.000000E+00,5.226021E+02,0.000000E+00,3.886350E-02,0.000000E+00
01:06:00,1.075802E+05,0.000000E+00,6.093795E+00,0.000000E+00,2.178471E+03,0.000000E+00,1.618536E-01,0.000000E+00,2.220188E+04,0.000000E+00,1.649608E+00,0.000000E+00,2.387966E+03,0.000000E+00,1.774309E-01,0.000000E+00,1.314982E+03,0.000000E+00,9.771197E-02,0.000000E+00,6.468528E+02,0.000000E+00,4.806291E-02,0.000000E+00,3.306264E+03,0.000000E+00,2.456631E-01,0.000000E+00,1.235592E+04,0.000000E+00,9.180350E-01,0.000000E+00,5.226049E+02,0.000000E+00,3.886371E-02,0.000000E+00
01:09:00,1.075808E+05,0.000000E+00,6.093831E+00,0.000000E+00,2.178475E+03,0.000000E+00,1.618538E-01,0.000000E+00,2.220193E+04,0.000000E+00,1.649612E+00,0.000000E+00,2.387972E+03,0.000000E+00,1.774314E-01,0.000000E+00,1.314985E+03,0.000000E+00,9.771222E-02,0.000000E+00,6.468545E+02,0.000000E+00,4.806304E-02,0.000000E+00,3.306272E+03,0.000000E+00,2.456637E-01,0.000000E+00,1.235595E+04,0.000000E+00,9.180371E-01,0.000000E+00,5.226077E+02,0.000000E+00,3.886392E-02,0.000000E+00
01:12:00,1.075814E+05,0.000000E+00,6.093866E+00,0.000000E+00,2.178478E+03,0.000000E+00,1.618541E-01,0.000000E+00,2.220198E+04,0.000000E+00,1.649616E+00,0.000000E+00,2.387977E+03,0.000000E+00,1.774318E-01,0.000000E+00,1.314989E+03,0.000000E+00,9.771248E-02,0.000000E+00,6.468561E+02,0.000000E+00,4.806316E-02,0.000000E+00,3.306280E+03,0.000000E+00,2.456643E-01,0.000000E+00,1.235597E+04,0.000000E+00,9.180391E-01,0.000000E+00,5.226105E+02,0.000000E+00,3.886413E-02,0.000000E+00
01:15:00,1.075820E+05,0.000000E+00,6.093901E+00,0.000000E+00,2.178482E+03,0.000000E+00,1.618543E-01,0.000000E+00,2.220204E+04,0.000000E+00,1.649620E+00,0.000000E+00,2.387983E+03,0.000000E+00,1.774322E-01,0.000000E+00,1.314992E+03,0.000000E+00,9.771273E-02,0.000000E+00,6.468577E+02,0.000000E+00,4.806328E-02,0.000000E+00,3.306288E+03,0.000000E+00,2.456648E-01,0.000000E+00,1.235600E+04,0.000000E+00,9.180411E-01,0.000000E+00,5.226133E+02,0.000000E+00,3.886434E-02,0.000000E+00
01:18:00,1.075826E+05,0.000000E+00,6.093937E+00,0.000000E+00,2.178485E+03,0.000000E+00,1.618546E-01,0.000000E+00,2.220209E+04,0.000000E+00,1.649624E+00,0.000000E+00,2.387989E+03,0.000000E+00,1.774326E-01,0.000000E+00,1.314996E+03,0.000000E+00,9.771298E-02,0.000000E+00,6.468594E+02,0.000000E+00,4.806340E-02,0.000000E+00,3.306296E+03,0.000000E+00,2.456654E-01,0.000000E+00,1.235603E+04,0.000000E+00,9.180431E-01,0.000000E+00,5.226162E+02,0.000000E+00,3.886455E-02,0.000000E+00
01:21:00,1.075833E+05,0.000000E+00,6.093972E+00,0.000000E+00,2.178488E+03,0.000000E+00,1.618548E-01,0.000000E+00,2.220214E+04,0.000000E+00,1.649628E+00,0.000000E+00,2.387995E+03,0.000000E+00,1.774331E-01,0.000000E+00,1.314999E+03,0.000000E+00,9.771324E-02,0.000000E+00,6.468610E+02,0.000000E+00,4.806352E-02,0.000000E+00,3.306304E+03,0.000000E+00,2.456660E-01,0.000000E+00,1.235605E+04,0.000000E+00,9.180451E-01,0.000000E+00,5.226190E+02,0.000000E+00,3.886476E-02,0.000000E+00
01:24:00,1.075839E+05,0.000000E+00,6.094007E+00,0.000000E+00,2.178492E+03,0.000000E+00,1.618551E-01,0.000000E+00,2.220220E+04,0.000000E+00,1.649632E+00,0.000000E+00,2.388000E+03,0.000000E+00,1.774335E-01,0.000000E+00,1.315003E+03,0.000000E+00,9.771349E-02,0.000000E+00,6.468626E+02,0.000000E+00,4.806364E-02,0.000000E+00,3.306311E+03,0.000000E+00,2.456666E-01,0.000000E+00,1.235608E+04,0.000000E+00,9.180472E-01,0.000000E+00,5.226218E+02,0.000000E+00,3.886496E-02,0.000000E+00
01:27:00,1.075845E+05,0.000000E+00,6.094042E+00,0.000000E+00,2.178495E+03,0.000000E+00,1.618554E-01,0.000000E+00,2.220225E+04,0.000000E+00,1.649636E+00,0.000000E+00,2.388006E+03,0.000000E+00,1.774339E-01,0.000000E+00,1.315006E+03,0.000000E+00,9.771374E-02,0.000000E+00,6.468642E+02,0.000000E+00,4.806376E-02,0.000000E+00,3.306319E+03,0.000000E+00,2.456672E-01,0.000000E+00,1.235611E+04,0.000000E+00,9.180492E-01,0.000000E+00,5.226246E+02,0.000000E+00,3.886517E-02,0.000000E+00
01:30:00,1.075851E+05,0.000000E+00,6.094077E+00,0.000000E+00,2.178499E+03,0.000000E+00,1.618556E-01,0.000000E+00,2.220230E+04,0.000000E+00,1.649640E+00,0.000000E+00,2.388012E+03,0.000000E+00,1.774343E-01,0.000000E+00,1.315009E+03,0.000000E+00,9.771399E-02,0.000000E+00,6.468659E+02,0.000000E+00,4.806388E-02,0.000000E+00,3.306327E+03,0.000000E+00,2.456678E-01,0.000000E+00,1.235614E+04,0.000000E+00,9.180512E-01,0.000000E+00,5.226274E+02,0.000000E+00,3.886538E-02,0.000000E+00
01:33:00,1.075858E+05,0.000000E+00,6.094112E+00,0.000000E+00,2.178502E+03,0.000000E+00,1.618559E-01,0.000000E+00,2.220236E+04,0.000000E+00,1.649644E+00,0.000000E+00,2.388018E+03,0.000000E+00,1.774348E-01,0.000000E+00,1.315013E+03,0.000000E+00,9.771425E-02,0.000000E+00,6.468675E+02,0.000000E+00,4.806400E-02,0.000000E+00,3.306335E+03,0.000000E+00,2.456684E-01,0.000000E+00,1.235616E+04,0.000000E+00,9.180532E-01,0.000000E+00,5.226302E+02,0.000000E+00,3.886559E-02,0.000000E+00
01:36:00,1.075864E+05,0.000000E+00,6.094147E+00,0.000000E+00,2.178505E+03,0.000000E+00,1.618561E-01,0.000000E+00,2.220241E+04,0.000000E+00,1.649648E+00,0.000000E+00,2.388023E+03,0.000000E+00,1.774352E-01,0.000000E+00,1.315016E+03,0.000000E+00,9.771450E-02,0.000000E+00,6.468691E+02,0.000000E+00,4.806412E-02,0.000000E+00,3.306343E+03,0.000000E+00,2.456689E-01,0.000000E+00,1.235619E+04,0.000000E+00,9.180552E-01,0.000000E+00,5.226330E+02,0.000000E+00,3.886580E-02,0.000000E+00
01:39:00,1.075870E+05,0.000000E+00,6.094182E+00,0.000000E+00,2.178509E+03,0.000000E+00,1.618564E-01,0.000000E+00,2.220246E+04,0.000000E+00,1.649651E+00,0.000000E+00,2.388029E+03,0.000000E+00,1.774356E-01,0.000000E+00,1.315020E+03,0.000000E+00,9.771475E-02,0.000000E+00,6.468707E+02,0.000000E+00,4.806425E-02,0.000000E+00,3.306351E+03,0.000000E+00,2.456695E-01,0.000000E+00,1.235622E+04,0.000000E+00,9.180572E-01,0.000000E+00,5.226358E+02,0.000000E+00,3.886601E-02,0.000000E+00
01:42:00,1.075876E+05,0.000000E+00,6.094217E+00,0.000000E+00,2.178512E+03,0.000000E+00,1.618566E-01,0.000000E+00,2.220251E+04,0.000000E+00,1.649655E+00,0.000000E+00,2.388035E+03,0.000000E+00,1.774360E-01,0.000000E+00,1.315023E+03,0.000000E+00,9.771500E-02,0.000000E+00,6.468724E+02,0.000000E+00,4.806437E-02,0.000000E+00,3.306359E+03,0.000000E+00,2.456701E-01,0.000000E+00,1.235624E+04,0.000000E+00,9.180592E-01,0.000000E+00,5.226386E+02,0.000000E+00,3.886622E-02,0.000000E+00
01:45:00,1.075882E+05,0.000000E+00,6.094252E+00,0.000000E+00,2.178515E+03,0.000000E+00,1.618569E-01,0.000000E+00,2.220257E+04,0.000000E+00,1.649659E+00,0.000000E+00,2.388040E+03,0.000000E+00,1.774365E-01,0.000000E+00,1.315026E+03,0.000000E+00,9.771526E-02,0.000000E+00,6.468740E+02,0.000000E+00,4.806449E-02,0.000000E+00,3.306366E+03,0.000000E+00,2.456707E-01,0.000000E+00,1.235627E+04,0.000000E+00,9.180612E-01,0.000000E+00,5.226414E+02,0.000000E+00,3.886642E-02,0.000000E+00
01:48:00,1.075889E+05,0.000000E+00,6.094287E+00,0.000000E+00,2.178519E+03,0.000000E+00,1.618571E-01,0.000000E+00,2.220262E+04,0.000000E+00,1.649663E+00,0.000000E+00,2.388046E+03,0.000000E+00,1.774369E-01,0.000000E+00,1.315030E+03,0.000000E+00,9.771551E-02,0.000000E+00,6.468756E+02,0.000000E+00,4.806461E-02,0.000000E+00,3.306374E+03,0.000000E+00,2.456713E-01,0.000000E+00,1.235630E+04,0.000000E+00,9.180632E-01,0.000000E+00,5.226442E+02,0.000000E+00,3.886663E-02,0.000000E+00
01:51:00,1.075895E+05,0.000000E+00,6.094322E+00,0.000000E+00,2.178522E+03,0.000000E+00,1.618574E-01,0.000000E+00,2.220267E+04,0.000000E+00,1.649667E+00,0.000000E+00,2.388052E+03,0.000000E+00,1.774373E-01,0.000000E+00,1.315033E+03,0.000000E+00,9.771576E-02,0.000000E+00,6.468772E+02,0.000000E+00,4.806473E-02,0.000000E+00,3.306382E+03,0.000000E+00,2.456718E-01,0.000000E+00,1.235632E+04,0.000000E+00,9.180652E-01,0.000000E+00,5.226470E+02,0.000000E+00,3.886684E-02,0.000000E+00
01:54:00,1.075901E+05,0.000000E+00,6.094357E+00,0.000000E+00,2.178526E+03,0.000000E+00,1.618576E-01,0.000000E+00,2.220272E+04,0.000000E+00,1.649671E+00,0.000000E+00,2.388057E+03,0.000000E+00,1.774377E-01,0.000000E+00,1.315036E+03,0.000000E+00,9.771601E-02,0.000000E+00,6.468788E+02,0.000000E+00,4.806485E-02,0.000000E+00,3.306390E+03,0.000000E+00,2.456724E-01,0.000000E+00,1.235635E+04,0.000000E+00,9.180672E-01,0.000000E+00,5.226498E+02,0.000000E+00,3.886705E-02,0.000000E+00
01:57:00,1.075907E+05,0.000000E+00,6.094392E+00,0.000000E+00,2.178529E+03,0.000000E+00,1.618579E-01,0.000000E+00,2.220278E+04,0.000000E+00,1.649675E+00,0.000000E+00,2.388063E+03,0.000000E+00,1.774382E-01,0.000000E+00,1.315040E+03,0.000000E+00,9.771626E-02,0.000000E+00,6.468805E+02,0.000000E+00,4.806497E-02,0.000000E+00,3.306398E+03,0.000000E+00,2.456730E-01,0.000000E+00,1.235638E+04,0.000000E+00,9.180692E-01,0.000000E+00,5.226526E+02,0.000000E+00,3.886725E-02,0.000000E+00
02:00:00,1.075913E+05,0.000000E+00,6.094427E+00,0.000000E+00,2.178532E+03,0.000000E+00,1.618581E-01,0.000000E+00,2.220283E+04,0.000000E+00,1.649679E+00,0.000000E+00,2.388069E+03,0.000000E+00,1.774386E-01,0.000000E+00,1.315043E+03,0.000000E+00,9.771651E-02,0.000000E+00,6.468821E+02,0.000000E+00,4.806509E-02,0.000000E+00,3.306406E+03,0.000000E+00,2.456736E-01,0.000000E+00,1.235641E+04,0.000000E+00,9.180712E-01,0.000000E+00,5.226553E+02,0.000000E+00,3.886746E-02,0.000000E+00
02:03:00,1.075919E+05,0.000000E+00,6.094462E+00,0.000000E+00,2.178536E+03,0.000000E+00,1.618584E-01,0.000000E+00,2.220288E+04,0.000000E+00,1.649683E+00,0.000000E+00,2.388074E+03,0.000000E+00,1.774390E-01,0.000000E+00,1.315047E+03,0.000000E+00,9.771676E-02,0.000000E+00,6.468837E+02,0.000000E+00,4.806521E-02,0.000000E+00,3.306413E+03,0.000000E+00,2.456742E-01,0.000000E+00,1.235643E+04,0.000000E+00,9.180732E-01,0.000000E+00,5.226581E+02,0.000000E+00,3.886767E-02,0.000000E+00
02:06:00,1.075926E+05,0.000000E+00,6.094497E+00,0.000000E+00,2.178539E+03,0.000000E+00,1.618586E-01,0.000000E+00,2.220293E+04,0.000000E+00,1.649687E+00,0.000000E+00,2.388080E+03,0.000000E+00,1.774394E-01,0.000000E+00,1.315050E+03,0.000000E+00,9.771701E-02,0.000000E+00,6.468853E+02,0.000000E+00,4.806533E-02,0.000000E+00,3.306421E+03,0.000000E+00,2.456747E-01,0.000000E+00,1.235646E+04,0.000000E+00,9.180752E-01,0.000000E+00,5.226609E+02,0.000000E+00,3.886787E-02,0.000000E+00
02:09:00,1.075932E+05,0.000000E+00,6.094531E+00,0.000000E+00,2.178542E+03,0.000000E+00,1.618589E-01,0.000000E+00,2.220299E+04,0.000000E+00,1.649690E+00,0.000000E+00,2.388086E+03,0.000000E+00,1.774398E-01,0.000000E+00,1.315053E+03,0.000000E+00,9.771726E-02,0.000000E+00,6.468869E+02,0.000000E+00,4.806545E-02,0.000000E+00,3.306429E+03,0.000000E+00,2.456753E-01,0.000000E+00,1.235649E+04,0.000000E+00,9.180772E-01,0.000000E+00,5.226637E+02,0.000000E+00,3.886808E-02,0.000000E+00
02:12:00,1.075938E+05,0.000000E+00,6.094566E+00,0.000000E+00,2.178546E+03,0.000000E+00,1.618591E-01,0.000000E+00,2.220304E+04,0.000000E+00,1.649694E+00,0.000000E+00,2.388091E+03,0.000000E+00,1.774403E-01,0.000000E+00,1.315057E+03,0.000000E+00,9.771751E-02,0.000000E+00,6.468885E+02,0.000000E+00,4.806557E-02,0.000000E+00,3.306437E+03,0.000000E+00,2.456759E-01,0.000000E+00,1.235651E+04,0.000000E+00,9.180792E-01,0.000000E+00,5.226665E+02,0.000000E+00,3.886829E-02,0.000000E+00
02:15:00,1.075944E+05,0.000000E+00,6.094601E+00,0.000000E+00,2.178549E+03,0.000000E+00,1.618593E-01,0.000000E+00,2.220309E+04,0.000000E+00,1.649698E+00,0.000000E+00,2.388097E+03,0.000000E+00,1.774407E-01,0.000000E+00,1.315060E+03,0.000000E+00,9.771776E-02,0.000000E+00,6.468901E+02,0.000000E+00,4.806568E-02,0.000000E+00,3.306444E+03,0.000000E+00,2.456765E-01,0.000000E+00,1.235654E+04,0.000000E+00,9.180812E-01,0.000000E+00,5.226692E+02,0.000000E+00,3.886849E-02,0.000000E+00
02:18:00,1.075950E+05,0.000000E+00,6.094636E+00,0.000000E+00,2.178552E+03,0.000000E+00,1.618596E-01,0.000000E+00,2.220314E+04,0.000000E+00,1.649702E+00,0.000000E+00,2.388103E+03,0.000000E+00,1.774411E-01,0.000000E+00,1.315063E+03,0.000000E+00,9.771801E-02,0.000000E+00,6.468917E+02,0.000000E+00,4.806580E-02,0.000000E+00,3.306452E+03,0.000000E+00,2.456771E-01,0.000000E+00,1.235657E+04,0.000000E+00,9.180832E-01,0.000000E+00,5.226720E+02,0.000000E+00,3.886870E-02,0.000000E+00
02:21:00,1.075956E+05,0.000000E+00,6.094670E+00,0.000000E+00,2.178556E+03,0.000000E+00,1.618598E-01,0.000000E+00,2.220319E+04,0.000000E+00,1.649706E+00,0.000000E+00,2.388108E+03,0.000000E+00,1.774415E-01,0.000000E+00,1.315067E+03,0.000000E+00,9.771826E-02,0.000000E+00,6.468933E+02,0.000000E+00,4.806592E-02,0.000000E+00,3.306460E+03,0.000000E+00,2.456776E-01,0.000000E+00,1.235659E+04,0.000000E+00,9.180851E-01,0.000000E+00,5.226748E+02,0.000000E+00,3.886891E-02,0.000000E+00
02:24:00,1.075962E+05,0.000000E+00,6.094705E+00,0.000000E+00,2.178559E+03,0.000000E+00,1.618601E-01,0.000000E+00,2.220325E+04,0.000000E+00,1.649710E+00,0.000000E+00,2.388114E+03,0.000000E+00,1.774419E-01,0.000000E+00,1.315070E+03,0.000000E+00,9.771851E-02,0.000000E+00,6.468949E+02,0.000000E+00,4.806604E-02,0.000000E+00,3.306468E+03,0.000000E+00,2.456782E-01,0.000000E+00,1.235662E+04,0.000000E+00,9.180871E-01,0.000000E+00,5.226775E+02,0.000000E+00,3.886911E-02,0.000000E+00
02:27:00,1.075968E+05,0.000000E+00,6.094739E+00,0.000000E+00,2.178562E+03,0.000000E+00,1.618603E-01,0.000000E+00,2.220330E+04,0.000000E+00,1.649714E+00,0.000000E+00,2.388120E+03,0.000000E+00,1.774424E-01,0.000000E+00,1.315074E+03,0.000000E+00,9.771876E-02,0.000000E+00,6.468965E+02,0.000000E+00,4.806616E-02,0.000000E+00,3.306475E+03,0.000000E+00,2.456788E-01,0.000000E+00,1.235665E+04,0.000000E+00,9.180891E-01,0.000000E+00,5.226803E+02,0.000000E+00,3.886932E-02,0.000000E+00
02:30:00,1.075975E+05,0.000000E+00,6.094774E+00,0.000000E+00,2.178566E+03,0.000000E+00,1.618606E-01,0.000000E+00,2.220335E+04,0.000000E+00,1.649718E+00,0.000000E+00,2.388125E+03,0.000000E+00,1.774428E-01,0.000000E+00,1.315077E+03,0.000000E+00,9.771901E-02,0.000000E+00,6.468981E+02,0.000000E+00,4.806628E-02,0.000000E+00,3.306483E+03,0.000000E+00,2.456794E-01,0.000000E+00,1.235667E+04,0.000000E+00,9.180911E-01,0.000000E+00,5.226831E+02,0.000000E+00,3.886952E-02,0.000000E+00
02:33:00,1.075981E+05,0.000000E+00,6.094809E+00,0.000000E+00,2.178569E+03,0.000000E+00,1.618608E-01,0.000000E+00,2.220340E+04,0.000000E+00,1.649721E+00,0.000000E+00,2.388131E+03,0.000000E+00,1.774432E-01,0.000000E+00,1.315080E+03,0.000000E+00,9.771926E-02,0.000000E+00,6.468997E+02,0.000000E+00,4.806640E-02,0.000000E+00,3.306491E+03,0.000000E+00,2.456799E-01,0.000000E+00,1.235670E+04,0.000000E+00,9.180931E-01,0.000000E+00,5.226858E+02,0.000000E+00,3.886973E-02,0.000000E+00
02:36:00,1.075987E+05,0.000000E+00,6.094843E+00,0.000000E+00,2.178572E+03,0.000000E+00,1.618611E-01,0.000000E+00,2.220345E+04,0.000000E+00,1.649725E+00,0.000000E+00,2.388137E+03,0.000000E+00,1.774436E-01,0.000000E+00,1.315084E+03,0.000000E+00,9.771951E-02,0.000000E+00,6.469013E+02,0.000000E+00,4.806652E-02,0.000000E+00,3.306499E+03,0.000000E+00,2.456805E-01,0.000000E+00,1.235673E+04,0.000000E+00,9.180951E-01,0.000000E+00,5.226886E+02,0.000000E+00,3.886993E-02,0.000000E+00
02:39:00,1.075993E+05,0.000000E+00,6.094878E+00,0.000000E+00,2.178576E+03,0.000000E+00,1.618613E-01,0.000000E+00,2.220351E+04,0.000000E+00,1.649729E+00,0.000000E+00,2.388142E+03,0.000000E+00,1.774440E-01,0.000000E+00,1.315087E+03,0.000000E+00,9.771976E-02,0.000000E+00,6.469029E+02,0.000000E+00,4.806664E-02,0.000000E+00,3.306506E+03,0.000000E+00,2.456811E-01,0.000000E+00,1.235675E+04,0.000000E+00,9.180970E-01,0.000000E+00,5.226913E+02,0.000000E+00,3.887014E-02,0.000000E+00
02:42:00,1.075999E+05,0.000000E+00,6.094912E+00,0.000000E+00,2.178579E+03,0.000000E+00,1.618616E-01,0.000000E+00,2.220356E+04,0.000000E+00,1.649733E+00,0.000000E+00,2.388148E+03,0.000000E+00,1.774444E-01,0.000000E+00,1.315090E+03,0.000000E+00,9.772000E-02,0.000000E+00,6.469045E+02,0.000000E+00,4.806676E-02,0.000000E+00,3.306514E+03,0.000000E+00,2.456817E-01,0.000000E+00,1.235678E+04,0.000000E+00,9.180990E-01,0.000000E+00,5.226941E+02,0.000000E+00,3.887034E-02,0.000000E+00
02:45:00,1.076005E+05,0.000000E+00,6.094947E+00,0.000000E+00,2.178582E+03,0.000000E+00,1.618618E-01,0.000000E+00,2.220361E+04,0.000000E+00,1.649737E+00,0.000000E+00,2.388153E+03,0.000000E+00,1.774449E-01,0.000000E+00,1.315094E+03,0.000000E+00,9.772025E-02,0.000000E+00,6.469061E+02,0.000000E+00,4.806687E-02,0.000000E+00,3.306522E+03,0.000000E+00,2.456822E-01,0.000000E+00,1.235681E+04,0.000000E+00,9.181010E-01,0.000000E+00,5.226969E+02,0.000000E+00,3.887055E-02,0.000000E+00
02:48:00,1.076011E+05,0.000000E+00,6.094981E+00,0.000000E+00,2.178586E+03,0.000000E+00,1.618621E-01,0.000000E+00,2.220366E+04,0.000000E+00,1.649741E+00,0.000000E+00,2.388159E+03,0.000000E+00,1.774453E-01,0.000000E+00,1.315097E+03,0.000000E+00,9.772050E-02,0.000000E+00,6.469077E+02,0.000000E+00,4.806699E-02,0.000000E+00,3.306530E+03,0.000000E+00,2.456828E-01,0.000000E+00,1.235683E+04,0.000000E+00,9.181030E-01,0.000000E+00,5.226996E+02,0.000000E+00,3.887075E-02,0.000000E+00
02:51:00,1.076017E+05,0.000000E+00,6.095015E+00,0.000000E+00,2.178589E+03,0.000000E+00,1.618623E-01,0.000000E+00,2.220371E+04,0.000000E+00,1.649745E+00,0.000000E+00,2.388165E+03,0.000000E+00,1.774457E-01,0.000000E+00,1.315100E+03,0.000000E+00,9.772075E-02,0.000000E+00,6.469093E+02,0.000000E+00,4.806711E-02,0.000000E+00,3.306537E+03,0.000000E+00,2.456834E-01,0.000000E+00,1.235686E+04,0.000000E+00,9.181049E-01,0.000000E+00,5.227024E+02,0.000000E+00,3.887096E-02,0.000000E+00
02:54:00,1.076023E+05,0.000000E+00,6.095050E+00,0.000000E+00,2.178592E+03,0.000000E+00,1.618626E-01,0.000000E+00,2.220377E+04,0.000000E+00,1.649748E+00,0.000000E+00,2.388170E+03,0.000000E+00,1.774461E-01,0.000000E+00,1.315104E+03,0.000000E+00,9.772099E-02,0.000000E+00,6.469109E+02,0.000000E+00,4.806723E-02,0.000000E+00,3.306545E+03,0.000000E+00,2.456839E-01,0.000000E+00,1.235689E+04,0.000000E+00,9.181069E-01,0.000000E+00,5.227051E+02,0.000000E+00,3.887116E-02,0.000000E+00
02:57:00,1.076029E+05,0.000000E+00,6.095084E+00,0.000000E+00,2.178596E+03,0.000000E+00,1.618628E-01,0.000000E+00,2.220382E+04,0.000000E+00,1.649752E+00,0.000000E+00,2.388176E+03,0.000000E+00,1.774465E-01,0.000000E+00,1.315107E+03,0.000000E+00,9.772124E-02,0.000000E+00,6.469125E+02,0.000000E+00,4.806735E-02,0.000000E+00,3.306553E+03,0.000000E+00,2.456845E-01,0.000000E+00,1.235691E+04,0.000000E+00,9.181089E-01,0.000000E+00,5.227078E+02,0.000000E+00,3.887136E-02,0.000000E+00
